CST XY Data Exchange Format V2

Title    = Z-Parameters
Xlabel   = Frequency / GHz
Ylabel   = Impedance / Ohm

Curvelabel          = Z1,1_(6)
Filename            = ^zcmplx1(1)1(1).sig
Npoints             = 1001
Type                = 8
Subtype             = 16
Logfactor           = 0
Result type         = complex:none
View type           = Cartesian
Plot type           = Complex
Data/Title          = Z-Parameters
X/Label             = Frequency
X/Unit              = GHz
Y/Label             = Impedance
Y/Unit              = Ohm
Y/Logfactor         = 0
Parameters          = {L_slot=7.6; W_slot=1; L_patch=28; L_ustrip=14.45; W_ground=56.9; W_patch=36.1; W_sub=56.9; h_sub=1.6; t_copper=0.035; w_ustrip=3.2; Deembeed=-22.05}
Plot/wrapHeuristics = 0

1.5	0.91597045510045	-1.2619943886718
1.5019999742508	0.92136818748076	-1.2406238886118
1.5039999485016	0.92747700315994	-1.2196850215986
1.5060000419617	0.93424461137246	-1.1992616738823
1.5080000162125	0.94161467611364	-1.1793959986586
1.5099999904633	0.94951977941158	-1.1601361815338
1.5119999647141	0.95789336637836	-1.1415478341475
1.5140000581741	0.96666171309732	-1.1236491499513
1.5160000324249	0.97574870003035	-1.1064761696168
1.5180000066757	0.98507556718143	-1.0900527579165
1.5199999809265	0.99456682621632	-1.0743969671031
1.5219999551773	1.0041413631348	-1.0595090169775
1.5240000486374	1.0137181557766	-1.0453825210354
1.5260000228882	1.0232235272289	-1.0320178254256
1.527999997139	1.0325763080107	-1.0194029270623
1.5299999713898	1.0417056823658	-1.0074958791578
1.5319999456406	1.0505399084886	-0.99627253886895
1.5340000391006	1.0590139889246	-0.98569119097903
1.5360000133514	1.0670654159623	-0.97572186331155
1.5379999876022	1.0746331173286	-0.96629238921958
1.539999961853	1.0816779410537	-0.95736728214814
1.5420000553131	1.0881400803487	-0.94887413815008
1.5440000295639	1.0939904353717	-0.94075337842395
1.5460000038147	1.0991935794784	-0.93294483180965
1.5479999780655	1.1037260440885	-0.92535884024929
1.5499999523163	1.1075704200968	-0.91795309584694
1.5520000457764	1.110717445167	-0.91063196754576
1.5540000200272	1.1131645841881	-0.90332959018946
1.555999994278	1.114915352602	-0.89598576710604
1.5579999685287	1.1159805478246	-0.88851065886313
1.5599999427795	1.1163818119875	-0.88086239767742
1.5620000362396	1.1161408577819	-0.87295091907262
1.5640000104904	1.1152873187429	-0.86472816842685
1.5659999847412	1.1138639271689	-0.85612832226577
1.567999958992	1.1119125552986	-0.8471094345376
1.5700000524521	1.1094756115017	-0.83761137021118
1.5720000267029	1.1066055892285	-0.82759822821967
1.5740000009537	1.1033631131125	-0.81702197286427
1.5759999752045	1.0998014750994	-0.80586451563114
1.5779999494553	1.0959822557512	-0.79409003208125
1.5800000429153	1.0919663577647	-0.78168039019197
1.5820000171661	1.0878204693787	-0.76862939868565
1.5839999914169	1.0836050773584	-0.75492524804313
1.5859999656677	1.0793863003295	-0.74057374140327
1.5880000591278	1.0752225100174	-0.72557493973145
1.5900000333786	1.0711824375505	-0.70994684275308
1.5920000076294	1.0673206874431	-0.69370736371917
1.5939999818802	1.0636933933364	-0.67687433220203
1.595999956131	1.0603544699639	-0.65948995462641
1.5980000495911	1.0573553676143	-0.64157193909762
1.6000000238419	1.0547403975979	-0.62317440270693
1.6019999980927	1.0525497296476	-0.60433324313968
1.6039999723434	1.050821915443	-0.58509039204435
1.6059999465942	1.049587410953	-0.56550583364064
1.6080000400543	1.048873989246	-0.54562752555041
1.6100000143051	1.0487016517445	-0.52550942885036
1.6119999885559	1.0490859066717	-0.50520550745761
1.6139999628067	1.0500330922378	-0.48476966801402
1.6160000562668	1.0515527705406	-0.46426189125371
1.6180000305176	1.0536374460234	-0.44374812671276
1.6200000047684	1.0562834929651	-0.42326434218625
1.6219999790192	1.0594761250183	-0.40287040865897
